"","county","year","crimerate","arrest","conviction","prison","sentence","police","popdensity","taxrevenue","region","urban","minority","mix","youngmale","wage","policelag1","policelag2","policelag3","policelag4","policelag5","policelag6"
"402","131","83",0.0155024,0.503049,0.49697,0.585366,8.13,0.0008507,0.4126394,26.97345,"other","no",61.9421,0.426087,0.0940832,225.707622222222,0.0008596,0.0012496,NA,NA,NA,NA
"403","131","84",0.0137993,0.587629,0.619883,0.311321,10.83,0.0008062,0.4144982,30.29688,"other","no",61.9421,0.248927,0.0922575,241.806766666667,0.0008507,0.0008596,0.0012496,NA,NA,NA
"404","131","85",0.0144598,0.777778,0.423645,0.476744,7.45,0.0009972,0.4163569,33.90083,"other","no",61.9421,0.1809955,0.0900933,262.448533333333,0.0008062,0.0008507,0.0008596,0.0012496,NA,NA
"405","131","86",0.0155081,0.641844,0.530387,0.427083,11.66,0.0007699,0.4182156,34.83519,"other","no",61.9421,0.1102362,0.086784,276.5975,0.0009972,0.0008062,0.0008507,0.0008596,0.0012496,NA
"406","131","87",0.0189848,0.689024,0.495575,0.401786,9.97,0.0012155,0.4126394,37.70006,"other","no",61.9421,0.1672598,0.0835643,293.8327,0.0007699,0.0009972,0.0008062,0.0008507,0.0008596,0.0012496
"407","133","81",0.041821,0.229851,0.350638,0.319481,10.13,0.0012256,1.491481,18.98292,"other","no",26.3814,0.1586224,0.2743584,213.017744444444,NA,NA,NA,NA,NA,NA
"408","133","82",0.0405609,0.234742,0.294545,0.407407,10.54,0.0011945,1.503277,17.09089,"other","no",26.3814,0.1823915,0.2690157,221.207033333333,0.0012256,NA,NA,NA,NA,NA
"409","133","83",0.0393081,0.213348,0.370256,0.376731,8.25,0.0012042,1.55308,17.21307,"other","no",26.3814,0.1873214,0.2638173,234.021344444444,0.0011945,0.0012256,NA,NA,NA,NA
"410","133","84",0.0381837,0.224901,0.340156,0.366762,10.78,0.0012304,1.57405,19.95701,"other","no",26.3814,0.171546,0.2588062,235.425755555556,0.0012042,0.0011945,0.0012256,NA,NA,NA
"411","133","85",0.0517775,0.239668,0.241749,0.334471,8.71,0.001546,1.608126,22.58288,"other","no",26.3814,0.1477531,0.254405,251.435533333333,0.0012304,0.0012042,0.0011945,0.0012256,NA,NA
"412","133","86",0.0535404,0.244457,0.253049,0.370482,7.27,0.0015263,1.63827,26.49999,"other","no",26.3814,0.1185911,0.2515291,263.381366666667,0.001546,0.0012304,0.0012042,0.0011945,0.0012256,NA
"413","133","87",0.0551287,0.26696,0.271947,0.334951,8.99,0.0015446,1.650066,27.46926,"other","no",26.3814,0.1217632,0.2487116,275.274133333333,0.0015263,0.001546,0.0012304,0.0012042,0.0011945,0.0012256
"414","135","81",0.0570824,0.134516,0.409015,0.383673,9.09,0.002192,1.9375,21.4534,"central","no",19.5263,0.0724952,0.1444227,266.841888888889,NA,NA,NA,NA,NA,NA
"415","135","82",0.0540804,0.137099,0.420513,0.361789,7.85,0.0017997,1.955,24.61792,"central","no",19.5263,0.0718412,0.1426013,296.781022222222,0.002192,NA,NA,NA,NA,NA
"416","135","83",0.0516532,0.128946,0.39548,0.347619,7.6,0.0022578,1.985,26.57005,"central","no",19.5263,0.0627097,0.1408447,297.842422222222,0.0017997,0.002192,NA,NA,NA,NA
"417","135","84",0.0524006,0.109684,0.336226,0.56129,10.73,0.0023563,2.015,26.98059,"central","no",19.5263,0.0515386,0.1391885,316.417566666667,0.0022578,0.0017997,0.002192,NA,NA,NA
"418","135","85",0.0517818,0.106241,0.441704,0.385787,8.21,0.0023066,2.065,29.15432,"central","no",19.5263,0.0429814,0.1373685,336.658922222222,0.0023563,0.0022578,0.0017997,0.002192,NA,NA
"419","135","86",0.0554268,0.0906305,0.495169,0.360976,10.9,0.0023539,2.1175,30.77224,"central","no",19.5263,0.0522921,0.1351428,353.216588888889,0.0023066,0.0023563,0.0022578,0.0017997,0.002192,NA
"420","135","87",0.0628972,0.09277,0.477733,0.385593,11.92,0.0023387,2.1575,35.99248,"central","no",19.5263,0.0509177,0.1330291,369.946133333333,0.0023539,0.0023066,0.0023563,0.0022578,0.0017997,0.002192
"421","137","81",0.0127292,0.253731,0.735294,0.48,19.06,0.00057,0.3049853,27.0492,"other","no",33.0448,0.0634921,0.0798046,202.673933333333,NA,NA,NA,NA,NA,NA
"422","137","82",0.0204753,0.233945,0.490196,0.28,9.15,0.0006575,0.3108504,31.00211,"other","no",33.0448,0.0788177,0.0785741,214.451877777778,0.00057,NA,NA,NA,NA,NA
"423","137","83",0.017568,0.111732,2.05,0.390244,6.44,0.0005889,0.3108504,30.40683,"other","no",33.0448,0.0406977,0.0770604,227.771388888889,0.0006575,0.00057,NA,NA,NA,NA
"424","137","84",0.0106549,0.201835,1.13636,0.44,12.24,0.0005865,0.3167155,32.49864,"other","no",33.0448,0.0792079,0.0756287,219.153947777778,0.0005889,0.0006575,0.00057,NA,NA,NA
"425","137","85",0.0108666,0.271186,0.59375,0.421053,4.22,0.0005525,0.3225806,34.96,"other","no",33.0448,0.0442478,0.0742574,243.832177777778,0.0005865,0.0005889,0.0006575,0.00057,NA,NA
"426","137","86",0.0124818,0.277372,1.21053,0.304348,5.25,0.0006378,0.3196481,38.65191,"other","no",33.0448,0.0873016,0.0724254,250.732111111111,0.0005525,0.0005865,0.0005889,0.0006575,0.00057,NA
"427","137","87",0.0126662,0.207143,1.06897,0.322581,6.18,0.0008143,0.3167155,44.29367,"other","no",33.0448,0.0687023,0.0709837,267.522044444444,0.0006378,0.0005525,0.0005865,0.0005889,0.0006575,0.00057
"428","139","81",0.0278244,0.628767,0.318083,0.40411,8.88,0.001639,1.25,18.27306,"other","no",38.0613,0.2807018,0.1096039,231.2445,NA,NA,NA,NA,NA,NA
"429","139","82",0.027246,0.526971,0.354331,0.488889,8.33,0.0015828,1.25,21.1771,"other","no",38.0613,0.2728873,0.1076409,242.342577777778,0.001639,NA,NA,NA,NA,NA
"430","139","83",0.0270391,0.524138,0.3,0.394737,7.83,0.0016037,1.254386,22.9478,"other","no",38.0613,0.222597,0.1057264,256.976233333333,0.0015828,0.001639,NA,NA,NA,NA
"431","139","84",0.0295938,0.529885,0.277657,0.367188,8.11,0.0014287,1.276316,24.73193,"other","no",38.0613,0.2305516,0.1038472,268.723677777778,0.0016037,0.0015828,0.001639,NA,NA,NA
"432","139","85",0.0362156,0.408571,0.354312,0.493421,7.72,0.0013107,1.289474,27.62038,"other","no",38.0613,0.2396694,0.10175,286.379277777778,0.0014287,0.0016037,0.0015828,0.001639,NA,NA
"433","139","86",0.029023,0.420188,0.365922,0.458015,9.21,0.0011582,1.311404,32.1608,"other","no",38.0613,0.2223816,0.0989642,295.260033333333,0.0013107,0.0014287,0.0016037,0.0015828,0.001639,NA
"434","139","87",0.024347,0.522696,0.289474,0.345455,14.22,0.0016745,1.333333,29.49915,"other","no",38.0613,0.3487941,0.0962556,314.957,0.0011582,0.0013107,0.0014287,0.0016037,0.0015828,0.001639
"435","141","81",0.0287834,0.233025,0.251656,0.421053,7.8,0.0010216,0.2582857,21.47009,"other","no",39.8515,0.0909091,0.0863153,205.6573,NA,NA,NA,NA,NA,NA
"436","141","82",0.0267457,0.223317,0.617647,0.333333,7.22,0.0009662,0.2628571,21.99823,"other","no",39.8515,0.1490566,0.0850545,215.883066666667,0.0010216,NA,NA,NA,NA,NA
"437","141","83",0.0907109,0.298077,1.09677,0.470588,10.02,0.0109028,0.2662857,22.36518,"other","no",39.8515,0.136612,0.0837519,229.337288888889,0.0009662,0.0010216,NA,NA,NA,NA
"438","141","84",0.0847914,0.380952,2.20833,0.509434,6.39,0.0309556,0.272,38.47195,"other","no",39.8515,0.3125,0.0825357,231.3145,0.0109028,0.0009662,0.0010216,NA,NA,NA
"439","141","85",0.0609911,0.208333,12.2,0.270492,7.01,0.0355781,0.2788571,29.11382,"other","no",39.8515,0.0434783,0.0809816,256.747255555556,0.0309556,0.0109028,0.0009662,0.0010216,NA,NA
"440","141","86",0.163835,0.118519,3.375,0.37037,5.91,0.0291262,0.288,34.96251,"other","no",39.8515,0.0546875,0.0782567,271.683755555556,0.0355781,0.0309556,0.0109028,0.0009662,0.0010216,NA
"441","141","87",0.031461,0.238636,0.412698,0.487179,13.18,0.0012711,0.3005714,35.9739,"other","no",39.8515,0.2,0.0757265,287.942655555556,0.0291262,0.0355781,0.0309556,0.0109028,0.0009662,0.0010216
"442","143","81",0.0240664,0.581897,0.192593,0.423077,9.54,0.0009336,0.3902439,16.77721,"other","no",38.6359,0.2888889,0.0820288,207.001088888889,NA,NA,NA,NA,NA,NA
"443","143","82",0.0165128,0.490683,0.481013,0.605263,9.14,0.0007179,0.3902439,18.12041,"other","no",38.6359,0.4122807,0.0792141,209.732922222222,0.0009336,NA,NA,NA,NA,NA
"444","143","83",0.0220282,0.474654,0.15534,0.3125,9.47,0.0009136,0.394309,25.51068,"other","no",38.6359,0.2916667,0.0762721,218.045666666667,0.0007179,0.0009336,NA,NA,NA,NA
"445","143","84",0.0230636,0.429204,0.216495,0.619048,8.67,0.0009185,0.402439,24.76958,"other","no",38.6359,0.3950617,0.0733963,230.379733333333,0.0009136,0.0007179,0.0009336,NA,NA,NA
"446","143","85",0.0174132,0.468208,0.37037,0.4,9.12,0.0009059,0.4186992,21.19813,"other","no",38.6359,0.5043478,0.0709927,244.855888888889,0.0009185,0.0009136,0.0007179,0.0009336,NA,NA
"447","143","86",0.0211692,0.247706,0.518519,0.678571,10.8,0.000874,0.4268293,39.9372,"other","no",38.6359,0.388535,0.069373,241.667355555556,0.0009059,0.0009185,0.0009136,0.0007179,0.0009336,NA
"448","143","87",0.0265806,0.317857,0.314607,0.25,9.36,0.0008544,0.4349594,31.22779,"other","no",38.6359,0.2121212,0.0676937,261.241633333333,0.000874,0.0009059,0.0009185,0.0009136,0.0007179,0.0009336
"449","145","81",0.028504,0.210651,0.578652,0.349515,7.85,0.0012481,0.7361809,41.40154,"central","no",32.9516,0.0628931,0.0871926,241.866655555556,NA,NA,NA,NA,NA,NA
"450","145","82",0.0373545,0.333929,0.395722,0.506757,9.53,0.0013007,0.7462311,28.92236,"central","no",32.9516,0.0948192,0.0847475,256.461411111111,0.0012481,NA,NA,NA,NA,NA
"451","145","83",0.0275623,0.389222,0.510769,0.319277,9.26,0.0013203,0.7487437,32.56441,"central","no",32.9516,0.2945736,0.0824275,264.723488888889,0.0013007,0.0012481,NA,NA,NA,NA
"452","145","84",0.0232703,0.411017,0.350515,0.519608,10.19,0.0013147,0.7562814,32.50011,"central","no",32.9516,0.2779783,0.0800519,277.7108,0.0013203,0.0013007,0.0012481,NA,NA,NA
"453","145","85",0.0271005,0.381885,0.423077,0.484848,7.27,0.00136,0.7613065,35.82109,"central","no",32.9516,0.2765625,0.077668,297.006188888889,0.0013147,0.0013203,0.0013007,0.0012481,NA,NA
"454","145","86",0.0257495,0.370988,0.301038,0.563218,8.83,0.0013552,0.7688442,36.12654,"central","no",32.9516,0.2483974,0.0751737,310.802044444444,0.00136,0.0013147,0.0013203,0.0013007,0.0012481,NA
"455","145","87",0.0299856,0.354733,0.340491,0.594595,8.47,0.0013704,0.7788945,44.64758,"central","no",32.9516,0.2253333,0.0727566,323.314177777778,0.0013552,0.00136,0.0013147,0.0013203,0.0013007,0.0012481
"456","147","81",0.0515935,0.186197,0.397229,0.453488,8.2,0.0016307,1.39726,23.73709,"other","no",35.6411,0.0587432,0.1231098,264.682322222222,NA,NA,NA,NA,NA,NA
"457","147","82",0.0585298,0.212658,0.406554,0.379085,8.06,0.0017198,1.415525,25.36956,"other","no",35.6411,0.0773133,0.1214482,345.954222222222,0.0016307,NA,NA,NA,NA,NA
"458","147","83",0.05091,0.206387,0.48702,0.415778,8.06,0.0019203,1.432268,25.54766,"other","no",35.6411,0.0758414,0.1198414,292.476411111111,0.0017198,0.0016307,NA,NA,NA,NA
"459","147","84",0.0508713,0.200426,0.474522,0.469799,6.72,0.0020781,1.444444,27.66211,"other","no",35.6411,0.078229,0.1182601,312.021366666667,0.0019203,0.0017198,0.0016307,NA,NA,NA
"460","147","85",0.0525701,0.191107,0.423693,0.508816,5.9,0.0021873,1.459665,32.27996,"other","no",35.6411,0.0792428,0.1167678,330.929822222222,0.0020781,0.0019203,0.0017198,0.0016307,NA,NA
"461","147","86",0.0490622,0.228821,0.448372,0.539419,7.76,0.0022453,1.482496,34.51998,"other","no",35.6411,0.0824885,0.1154538,343.693533333333,0.0021873,0.0020781,0.0019203,0.0017198,0.0016307,NA
"462","147","87",0.0551686,0.221542,0.426778,0.443137,7.73,0.0021887,1.515982,36.18621,"other","no",35.6411,0.0934523,0.1142166,362.396155555556,0.0022453,0.0021873,0.0020781,0.0019203,0.0017198,0.0016307
"463","149","81",0.0209532,0.0588235,14.3333,0.534884,19.13,0.0073952,0.5714286,16.09222,"west","no",10.0046,0.0625,0.0695569,219.401955555556,NA,NA,NA,NA,NA,NA
"464","149","82",0.0185088,0.178862,0.681818,0.6,11.34,0.0016553,0.592437,17.5038,"west","no",10.0046,0.0982143,0.0684446,232.421266666667,0.0073952,NA,NA,NA,NA,NA
"465","149","83",0.0160101,0.32093,0.826087,0.245614,8.48,0.0016382,0.592437,19.20561,"west","no",10.0046,0.1878453,0.0671684,239.7686,0.0016553,0.0073952,NA,NA,NA,NA
"466","149","84",0.0137135,0.184211,1.14286,0.5,6.26,0.0011548,0.605042,24.41124,"west","no",10.0046,0.0326087,0.066306,258.913033333333,0.0016382,0.0016553,0.0073952,NA,NA,NA
"467","149","85",0.0136124,0.248555,0.651163,0.392857,12.18,0.0015737,0.605042,26.60532,"west","no",10.0046,0.0484849,0.0651693,270.634,0.0011548,0.0016382,0.0016553,0.0073952,NA,NA
"468","149","86",0.0117459,0.242604,1.65854,0.176471,12.84,0.0013205,0.6092437,27.61099,"west","no",10.0046,0.1901408,0.0635435,282.917177777778,0.0015737,0.0011548,0.0016382,0.0016553,0.0073952,NA
"469","149","87",0.0164987,0.271967,1.01538,0.227273,14.62,0.0015187,0.6092437,29.03402,"west","no",10.0046,0.1168224,0.0621577,307.558277777778,0.0013205,0.0015737,0.0011548,0.0016382,0.0016553,0.0073952
"470","151","81",0.0241835,0.260579,0.495726,0.403448,14.13,0.000991,1.173638,14.30256,"central","no",6.97606,0.1135913,0.0840227,243.871688888889,NA,NA,NA,NA,NA,NA
"471","151","82",0.0248051,0.261915,0.35082,0.331776,7.53,0.0008414,1.186312,14.76634,"central","no",6.97606,0.1074655,0.0836932,254.8018,0.000991,NA,NA,NA,NA,NA
"472","151","83",0.0208599,0.250632,0.491935,0.479508,7.67,0.0010962,1.200253,16.21791,"central","no",6.97606,0.0951854,0.083321,266.098022222222,0.0008414,0.000991,NA,NA,NA,NA
"473","151","84",0.0215881,0.237518,0.387755,0.421053,6.47,0.001172,1.219265,18.74386,"central","no",6.97606,0.0915344,0.0829835,277.053722222222,0.0010962,0.0008414,0.000991,NA,NA,NA
"474","151","85",0.0255308,0.250408,0.491028,0.481728,6.78,0.0012724,1.234474,21.09936,"central","no",6.97606,0.1102041,0.082165,298.0369,0.001172,0.0010962,0.0008414,0.000991,NA,NA
"475","151","86",0.0279068,0.224068,0.406919,0.396761,9.11,0.0012671,1.254753,23.41796,"central","no",6.97606,0.1148148,0.0798547,313.688722222222,0.0012724,0.001172,0.0010962,0.0008414,0.000991,NA
"476","151","87",0.0264557,0.299198,0.360153,0.340426,12.57,0.0013243,1.273764,25.69287,"central","no",6.97606,0.0734208,0.0776325,326.318677777778,0.0012671,0.0012724,0.001172,0.0010962,0.0008414,0.000991
"477","153","81",0.0372807,0.276843,0.561845,0.436567,11.31,0.0012766,0.9538784,23.01333,"central","no",28.5284,0.1023672,0.0851878,232.806333333333,NA,NA,NA,NA,NA,NA
"478","153","82",0.031383,0.410361,0.498339,0.443333,8.73,0.0012622,0.9433962,23.12621,"central","no",28.5284,0.1055011,0.0833501,224.495831111111,0.0012766,NA,NA,NA,NA,NA
"479","153","83",0.0315881,0.350536,0.437859,0.471616,11.56,0.0012703,0.9475891,23.08889,"central","no",28.5284,0.0994842,0.0815144,254.888455555556,0.0012622,0.0012766,NA,NA,NA,NA
"480","153","84",0.0301159,0.336462,0.656652,0.496732,8.29,0.0014134,0.9538784,29.82859,"central","no",28.5284,0.1205502,0.0796601,265.386688888889,0.0012703,0.0012622,0.0012766,NA,NA,NA
"481","153","85",0.0282947,0.319907,0.670702,0.436823,9.39,0.0013588,0.9685535,27.72656,"central","no",28.5284,0.1516503,0.0779838,282.263977777778,0.0014134,0.0012703,0.0012622,0.0012766,NA,NA
"482","153","86",0.0266522,0.329268,0.730864,0.435811,11.36,0.0014084,0.9685535,29.30936,"central","no",28.5284,0.1171662,0.0768543,288.715922222222,0.0013588,0.0014134,0.0012703,0.0012622,0.0012766,NA
"483","153","87",0.0317563,0.345368,0.52071,0.458333,11.33,0.0013845,0.9622641,37.22833,"central","no",28.5284,0.163233,0.0757087,297.291922222222,0.0014084,0.0013588,0.0014134,0.0012703,0.0012622,0.0012766
"484","155","81",0.0441616,0.275405,0.55102,0.414815,9.14,0.0012708,1.083246,31.99544,"other","no",61.4497,0.1161857,0.0915176,240.246777777778,NA,NA,NA,NA,NA,NA
"485","155","82",0.0358587,0.304955,0.645422,0.458971,7.57,0.0013154,1.092729,37.67342,"other","no",61.4497,0.0986466,0.0896919,252.5754,0.0012708,NA,NA,NA,NA,NA
"486","155","83",0.0283191,0.349571,0.696762,0.426761,6.62,0.0013892,1.102213,23.48097,"other","no",61.4497,0.1181888,0.0878873,265.6067,0.0013154,0.0012708,NA,NA,NA,NA
"487","155","84",0.0284567,0.390252,0.562445,0.430124,7.02,0.0014839,1.111696,23.26064,"other","no",61.4497,0.1059178,0.0861237,279.2758,0.0013892,0.0013154,0.0012708,NA,NA,NA
"488","155","85",0.0311808,0.413175,0.548126,0.403485,6.7,0.0014767,1.118019,32.55385,"other","no",61.4497,0.1166102,0.0844781,290.249266666667,0.0014839,0.0013892,0.0013154,0.0012708,NA,NA
"489","155","86",0.0316701,0.444378,0.528112,0.352345,6.62,0.0014507,1.118019,37.42726,"other","no",61.4497,0.1139828,0.0831402,305.544711111111,0.0014767,0.0014839,0.0013892,0.0013154,0.0012708,NA
"490","155","87",0.0312279,0.4082,0.559823,0.386544,8.71,0.0014592,1.12961,31.37446,"other","no",61.4497,0.1251696,0.0818356,318.661477777778,0.0014507,0.0014767,0.0014839,0.0013892,0.0013154,0.0012708
"491","157","81",0.0360251,0.26057,0.389937,0.506452,10.75,0.0018656,1.481547,24.17161,"central","no",21.6036,0.0939405,0.0838999,249.775266666667,NA,NA,NA,NA,NA,NA
"492","157","82",0.031602,0.352789,0.420942,0.527363,7.34,0.0018212,1.485062,25.46949,"central","no",21.6036,0.100854,0.0831164,286.214777777778,0.0018656,NA,NA,NA,NA,NA
"493","157","83",0.0314258,0.282721,0.544863,0.513126,6.51,0.0018139,1.492091,26.84217,"central","no",21.6036,0.1003236,0.0822817,254.592775555556,0.0018212,0.0018656,NA,NA,NA,NA
"494","157","84",0.0266499,0.315401,0.537827,0.478261,5.97,0.0018961,1.497364,28.49723,"central","no",21.6036,0.0986654,0.0814918,283.417222222222,0.0018139,0.0018212,0.0018656,NA,NA,NA
"495","157","85",0.0274601,0.307824,0.670833,0.501035,6.84,0.0019489,1.502636,31.30051,"central","no",21.6036,0.102262,0.0805256,296.998355555556,0.0018961,0.0018139,0.0018212,0.0018656,NA,NA
"496","157","86",0.0256915,0.296077,0.613251,0.459799,6.04,0.0019573,1.502636,33.32673,"central","no",21.6036,0.1269923,0.0791202,313.352911111111,0.0019489,0.0018961,0.0018139,0.0018212,0.0018656,NA
"497","157","87",0.0305908,0.278287,0.443681,0.377709,7.48,0.0019178,1.509666,39.16965,"central","no",21.6036,0.1246776,0.0777127,336.144411111111,0.0019573,0.0019489,0.0018961,0.0018139,0.0018212,0.0018656
"498","159","81",0.035173,0.280326,0.359526,0.547904,8.39,0.0016769,1.932563,15.75846,"central","no",16.9913,0.1403992,0.0858354,257.187466666667,NA,NA,NA,NA,NA,NA
"499","159","82",0.0292244,0.34219,0.374607,0.537815,7.28,0.0016685,1.94605,16.38865,"central","no",16.9913,0.0973207,0.0844483,270.660255555556,0.0016769,NA,NA,NA,NA,NA
"500","159","83",0.0287771,0.263082,0.429355,0.527157,8.26,0.001672,1.953757,16.47048,"central","no",16.9913,0.0616858,0.0830817,292.437511111111,0.0016685,0.0016769,NA,NA,NA,NA
"501","159","84",0.0287943,0.251169,0.362464,0.561265,7.27,0.0015128,1.957611,19.27317,"central","no",16.9913,0.0846995,0.0817429,312.067266666667,0.001672,0.0016685,0.0016769,NA,NA,NA
"502","159","85",0.031777,0.230261,0.548644,0.465116,8.55,0.0018555,1.996146,21.34924,"central","no",16.9913,0.0720472,0.0803248,323.5067,0.0015128,0.001672,0.0016685,0.0016769,NA,NA
"503","159","86",0.0308711,0.233853,0.560317,0.498584,8.32,0.0017418,2.013488,23.42408,"central","no",16.9913,0.0673534,0.0786776,338.438133333333,0.0018555,0.0015128,0.001672,0.0016685,0.0016769,NA
"504","159","87",0.036233,0.24359,0.49294,0.476563,8.64,0.0015862,2.019268,27.76489,"central","no",16.9913,0.0914676,0.0770522,358.755022222222,0.0017418,0.0018555,0.0015128,0.001672,0.0016685,0.0016769
"505","161","81",0.0222742,0.350703,0.400943,0.482353,10.2,0.0013818,0.9630282,18.15993,"west","no",13.0366,0.0689655,0.0794516,238.731211111111,NA,NA,NA,NA,NA,NA
"506","161","82",0.0207294,0.301406,0.419825,0.631944,9.46,0.0013479,0.9806338,19.07024,"west","no",13.0366,0.0411711,0.0787039,250.240822222222,0.0013818,NA,NA,NA,NA,NA
"507","161","83",0.0196418,0.298039,0.536184,0.607362,7.26,0.001348,0.9788733,21.19407,"west","no",13.0366,0.053719,0.0780268,261.076166666667,0.0013479,0.0013818,NA,NA,NA,NA
"508","161","84",0.0171226,0.391257,0.592179,0.433962,7.5,0.0013661,0.9947183,24.24219,"west","no",13.0366,0.0602549,0.0773065,480.703322222222,0.001348,0.0013479,0.0013818,NA,NA,NA
"509","161","85",0.0198354,0.331541,0.57027,0.454976,6.08,0.0012619,1.003521,27.42254,"west","no",13.0366,0.0909091,0.07643,279.441322222222,0.0013661,0.001348,0.0013479,0.0013818,NA,NA
"510","161","86",0.0218999,0.287089,0.530726,0.421053,7.48,0.0011767,1.001761,30.47574,"west","no",13.0366,0.1025641,0.0750224,286.788188888889,0.0012619,0.0013661,0.001348,0.0013479,0.0013818,NA
"511","161","87",0.020007,0.482425,0.508197,0.451613,7.98,0.0012482,1.005282,31.3453,"west","no",13.0366,0.1102439,0.0736219,308.429822222222,0.0011767,0.0012619,0.0013661,0.001348,0.0013479,0.0013818
"512","163","81",0.0248116,0.23431,0.767857,0.44186,9.5,0.0013496,0.5269271,21.02991,"other","no",36.3495,0.0853769,0.083051,224.883633333333,NA,NA,NA,NA,NA,NA
"513","163","82",0.0224186,0.244691,0.769811,0.441176,11.8,0.0012834,0.5279831,23.65361,"other","no",36.3495,0.0776119,0.0813947,236.087766666667,0.0013496,NA,NA,NA,NA,NA
"514","163","83",0.0215107,0.322857,1.13569,0.218182,10.31,0.0013111,0.5279831,24.81863,"other","no",36.3495,0.0892116,0.0797593,243.664466666667,0.0012834,0.0013496,NA,NA,NA,NA
"515","163","84",0.0191925,0.327568,0.435644,0.462121,11.16,0.0013487,0.532207,28.97013,"other","no",36.3495,0.1144578,0.0781132,260.382777777778,0.0013111,0.0012834,0.0013496,NA,NA,NA
"516","163","85",0.0203012,0.311828,0.53605,0.391813,8.27,0.0012899,0.532207,30.99583,"other","no",36.3495,0.0871413,0.0766543,275.517355555556,0.0013487,0.0013111,0.0012834,0.0013496,NA,NA
"517","163","86",0.0172874,0.326365,0.501779,0.397163,13.11,0.0013051,0.531151,30.79528,"other","no",36.3495,0.0954198,0.0757021,298.680244444444,0.0012899,0.0013487,0.0013111,0.0012834,0.0013496,NA
"518","163","87",0.0215728,0.310987,0.401198,0.455224,11.25,0.0013659,0.5353749,34.01291,"other","no",36.3495,0.1210856,0.074728,298.772955555556,0.0013051,0.0012899,0.0013487,0.0013111,0.0012834,0.0013496
"519","165","81",0.0477432,0.359558,0.410488,0.365639,8.19,0.0017694,1.025078,23.65049,"other","no",42.4256,0.0823364,0.0918021,247.854377777778,NA,NA,NA,NA,NA,NA
"520","165","82",0.0425763,0.394625,0.47491,0.464151,8.63,0.0017163,1.037618,40.45152,"other","no",42.4256,0.0553064,0.0895843,261.448355555556,0.0017694,NA,NA,NA,NA,NA
"521","165","83",0.0421413,0.403307,0.54902,0.415584,6.77,0.0016057,1.043887,42.35075,"other","no",42.4256,0.0561883,0.0873818,279.9327,0.0017163,0.0017694,NA,NA,NA,NA
"522","165","84",0.0408157,0.303611,0.57767,0.52521,8.19,0.0017144,1.056426,31.11365,"other","no",42.4256,0.0414428,0.0852603,291.427266666667,0.0016057,0.0017163,0.0017694,NA,NA,NA
"523","165","85",0.0440056,0.338144,0.428862,0.440758,6.38,0.0016937,1.053292,33.27475,"other","no",42.4256,0.0475162,0.0839384,307.662422222222,0.0017144,0.0016057,0.0017163,0.0017694,NA,NA
"524","165","86",0.0391644,0.406056,0.466539,0.504098,7.2,0.0015508,1.056426,36.09833,"other","no",42.4256,0.0644628,0.0847151,317.521144444444,0.0016937,0.0017144,0.0016057,0.0017163,0.0017694,NA
"525","165","87",0.0508341,0.340679,0.468531,0.432836,7.42,0.0015138,1.07837,38.74739,"other","no",42.4256,0.095953,0.0854818,336.544733333333,0.0015508,0.0016937,0.0017144,0.0016057,0.0017163,0.0017694
"526","167","81",0.0294232,0.403047,0.293814,0.438596,12.38,0.0015282,1.227273,21.68331,"central","no",12.5791,0.0972644,0.0853847,245.164688888889,NA,NA,NA,NA,NA,NA
"527","167","82",0.0260284,0.395511,0.358121,0.377049,9.18,0.0014505,1.229798,22.78194,"central","no",12.5791,0.0748752,0.0840005,261.807744444444,0.0015282,NA,NA,NA,NA,NA
"528","167","83",0.0183428,0.38913,0.421788,0.377483,6.18,0.0014953,1.237374,24.04489,"central","no",12.5791,0.0798122,0.0826031,271.184,0.0014505,0.0015282,NA,NA,NA,NA
"529","167","84",0.0181909,0.46086,0.334928,0.378571,7.07,0.0015243,1.260101,27.32031,"central","no",12.5791,0.064554,0.0812268,284.539122222222,0.0014953,0.0014505,0.0015282,NA,NA,NA
"530","167","85",0.021896,0.420569,0.347162,0.427673,7.55,0.0015482,1.267677,28.31809,"central","no",12.5791,0.0792864,0.079819,299.371722222222,0.0015243,0.0014953,0.0014505,0.0015282,NA,NA
"531","167","86",0.0213432,0.413632,0.340858,0.417219,11.74,0.001654,1.270202,29.72738,"central","no",12.5791,0.0962129,0.0783166,312.604122222222,0.0015482,0.0015243,0.0014953,0.0014505,0.0015282,NA
"532","167","87",0.0238285,0.36227,0.322581,0.371429,10.48,0.0015514,1.275253,35.09686,"central","no",12.5791,0.1092593,0.0768744,328.034155555556,0.001654,0.0015482,0.0015243,0.0014953,0.0014505,0.0015282
"533","169","81",0.0145053,0.295688,1.29167,0.241935,10.6,0.0008042,0.7455752,26.42513,"central","no",7.67092,0.0633188,0.0824758,239.229788888889,NA,NA,NA,NA,NA,NA
"534","169","82",0.0165503,0.224199,0.666667,0.5,13.62,0.0007657,0.7588496,25.43988,"central","no",7.67092,0.1001965,0.0836034,233.056388222222,0.0008042,NA,NA,NA,NA,NA
"535","169","83",0.0125903,0.238426,1,0.514563,11.45,0.0009035,0.761062,25.62276,"central","no",7.67092,0.0719603,0.0846753,264.060766666667,0.0007657,0.0008042,NA,NA,NA,NA
